Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,strain_time_difference,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
,User_109,O_Sent (mail and online),Application,76,start,2016-01-04 09:45:58.348491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,79,resume,2016-01-04 09:48:13.418340,Motorcycle,New credit,6,1.218755656696404e+29,0 days,,,,,,,,
,User_1,A_Submitted,Application,64,complete,2016-01-04 09:48:13.418340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_10,W_Handle leads,Application,78,start,2016-01-04 09:48:13.418340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_10,W_Handle leads,Application,81,complete,2016-01-04 09:50:04.418340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_106,A_Concept,Application,82,start,2016-01-04 09:50:04.418340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_11,A_Create Application,Application,84,start,2016-01-04 09:54:10.256288,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_106,A_Concept,Application,83,complete,2016-01-04 09:55:30.009340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_112,A_Accepted,Application,87,start,2016-01-04 09:55:30.009340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_113,A_Create Application,Application,89,start,2016-01-04 09:56:39.811364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_112,A_Accepted,Application,88,complete,2016-01-04 09:57:18.577340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_115,O_Create Offer,Application,92,start,2016-01-04 09:57:18.577340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_102,A_Accepted,Application,69,complete,2016-01-04 09:57:53.519402,Existing loan takeover,Limit raise,8,1.5208363283625071e+137,0 days,,,,,,,,
,User_11,A_Create Application,Application,86,complete,2016-01-04 09:59:57.821288,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_11,A_Submitted,Application,95,suspend,2016-01-04 09:59:57.821288,Existing loan takeover,New credit,10,0.0,0 days,,,,,,,,
,User_109,O_Sent (mail and online),Application,77,complete,2016-01-04 10:03:17.246491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_116,A_Complete,Application,96,start,2016-01-04 10:03:17.246491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_113,A_Create Application,Application,91,complete,2016-01-04 10:05:19.979364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_117,W_Handle leads,Application,98,start,2016-01-04 10:05:19.979364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_117,W_Handle leads,Application,99,complete,2016-01-04 10:07:04.979364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_119,A_Concept,Application,100,start,2016-01-04 10:07:04.979364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_119,A_Concept,Application,101,complete,2016-01-04 10:07:26.548364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_12,A_Accepted,Application,102,start,2016-01-04 10:07:26.548364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_115,O_Create Offer,Application,93,complete,2016-01-04 10:11:03.703340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_120,O_Created,Application,104,start,2016-01-04 10:11:03.703340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_121,A_Create Application,Application,106,start,2016-01-04 10:11:34.685624,Car,Limit raise,12,0.5,0 days,,,,,,,,
,User_116,A_Complete,Application,97,complete,2016-01-04 10:12:00.673491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_122,A_Cancelled,Application,109,start,2016-01-04 10:12:00.673491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_123,A_Create Application,Application,111,start,2016-01-04 10:12:06.499237,Existing loan takeover,New credit,13,2.167772330867349e+24,0 days,,,,,,,,
,User_123,A_Create Application,Application,113,complete,2016-01-04 10:16:09.599237,Existing loan takeover,New credit,13,2.167772330867349e+24,0 days,,,,,,,,
,User_123,A_Submitted,Application,114,suspend,2016-01-04 10:16:09.599237,Existing loan takeover,New credit,13,2.167772330867349e+24,0 days,,,,,,,,
,User_124,A_Create Application,Application,115,start,2016-01-04 10:16:39.171397,Home improvement,New credit,14,0.0,0 days,,,,,,,,
,User_12,A_Accepted,Application,103,complete,2016-01-04 10:16:49.891364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_125,O_Create Offer,Application,118,start,2016-01-04 10:16:49.891364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_107,O_Sent (mail and online),Application,43,complete,2016-01-04 10:18:06.702742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_126,A_Complete,Application,120,start,2016-01-04 10:18:06.702742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,123,resume,2016-01-04 10:22:38.708340,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,80,complete,2016-01-04 10:22:38.708340,Motorcycle,New credit,6,1.218755656696404e+29,0 days,,,,,,,,
,User_10,A_Concept,Application,122,start,2016-01-04 10:22:38.708340,Motorcycle,New credit,6,1.218755656696404e+29,0 days,,,,,,,,
,User_126,A_Complete,Application,121,complete,2016-01-04 10:23:09.441742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_102,A_Cancelled,Application,126,start,2016-01-04 10:23:09.441742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_106,A_Create Application,Application,128,start,2016-01-04 10:23:40.559584,Car,New credit,15,4.147164231793374e+49,0 days,,,,,,,,
,User_104,O_Create Offer,Application,72,complete,2016-01-04 10:24:30.617340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_107,O_Created,Application,131,start,2016-01-04 10:24:30.617340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_120,O_Created,Application,105,complete,2016-01-04 10:25:23.031340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_109,O_Sent (mail and online),Application,133,start,2016-01-04 10:25:23.031340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_124,A_Create Application,Application,117,complete,2016-01-04 10:29:28.334397,Home improvement,New credit,14,0.0,0 days,,,,,,,,
,User_124,A_Submitted,Application,135,suspend,2016-01-04 10:29:28.334397,Home improvement,New credit,14,0.0,0 days,,,,,,,,
,User_1,A_Submitted,Application,137,resume,2016-01-04 10:29:34.336340,"Other, see explanation",New credit,9,3.42038635313198e+25,0 days,,,,,,,,
,User_1,A_Submitted,Application,124,complete,2016-01-04 10:29:34.336340,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_101,A_Concept,Application,136,start,2016-01-04 10:29:34.336340,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_121,A_Create Application,Application,108,complete,2016-01-04 10:30:58.670624,Car,Limit raise,12,0.5,0 days,,,,,,,,
,User_121,A_Submitted,Application,140,suspend,2016-01-04 10:30:58.670624,Car,Limit raise,12,0.5,0 days,,,,,,,,
,User_100,O_Create Offer,Application,67,complete,2016-01-04 10:33:19.841000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_104,O_Created,Application,141,start,2016-01-04 10:33:19.841000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_104,O_Created,Application,142,complete,2016-01-04 10:33:56.670000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_11,O_Sent (mail and online),Application,143,start,2016-01-04 10:33:56.670000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_106,A_Create Application,Application,130,complete,2016-01-04 10:34:16.610584,Car,New credit,15,4.147164231793374e+49,0 days,,,,,,,,
,User_112,A_Create Application,Application,146,start,2016-01-04 10:34:24.689733,Unknown,New credit,16,-0.0,0 days,,,,,,,,
,User_113,A_Create Application,Application,149,start,2016-01-04 10:34:31.296453,"Other, see explanation",New credit,17,0.0,0 days,,,,,,,,
,User_102,A_Cancelled,Application,127,complete,2016-01-04 10:35:39.195742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_115,O_Cancelled,Application,152,start,2016-01-04 10:35:39.195742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_109,O_Sent (mail and online),Application,134,complete,2016-01-04 10:36:00.994340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_116,A_Complete,Application,154,start,2016-01-04 10:36:00.994340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_11,O_Sent (mail and online),Application,144,complete,2016-01-04 10:36:28.362000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_117,A_Complete,Application,156,start,2016-01-04 10:36:28.362000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_122,A_Cancelled,Application,110,complete,2016-01-04 10:37:00.638491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_118,O_Cancelled,Application,158,start,2016-01-04 10:37:00.638491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_125,O_Create Offer,Application,119,complete,2016-01-04 10:38:10.128364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_119,O_Created,Application,160,start,2016-01-04 10:38:10.128364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_116,A_Complete,Application,155,complete,2016-01-04 10:39:31.369340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_12,W_Complete application,Application,162,start,2016-01-04 10:39:31.369340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_107,O_Created,Application,132,complete,2016-01-04 10:39:53.148340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_120,O_Sent (mail and online),Application,164,start,2016-01-04 10:39:53.148340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_120,O_Sent (mail and online),Application,165,complete,2016-01-04 10:43:23.287340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_121,O_Sent (mail and online),Application,166,start,2016-01-04 10:43:23.287340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_122,A_Create Application,Application,168,start,2016-01-04 10:43:48.689715,Existing loan takeover,Limit raise,18,8.319145221434221e+63,0 days,,,,,,,,
,User_123,A_Create Application,Application,171,start,2016-01-04 10:44:27.687871,Caravan / Camper,Limit raise,19,2.800546173458388e+53,0 days,,,,,,,,
,User_119,O_Created,Application,161,complete,2016-01-04 10:45:23.346364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_124,O_Sent (mail and online),Application,174,start,2016-01-04 10:45:23.346364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_10,A_Concept,Application,125,complete,2016-01-04 10:46:30.559340,Motorcycle,New credit,6,1.218755656696404e+29,0 days,,,,,,,,
,User_125,A_Accepted,Application,176,start,2016-01-04 10:46:30.559340,Motorcycle,New credit,6,1.218755656696404e+29,0 days,,,,,,,,
,User_126,A_Create Application,Application,178,start,2016-01-04 10:46:32.105829,Existing loan takeover,New credit,20,0.0,0 days,,,,,,,,
,User_101,A_Concept,Application,139,complete,2016-01-04 10:48:07.538340,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_13,A_Accepted,Application,181,start,2016-01-04 10:48:07.538340,Unknown,Limit raise,7,-0.0,0 days,,,,,,,,
,User_117,A_Complete,Application,157,complete,2016-01-04 10:48:14.474000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_130,O_Create Offer,Application,183,start,2016-01-04 10:48:14.474000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_130,O_Create Offer,Application,184,complete,2016-01-04 10:48:17.629000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_131,O_Created,Application,185,start,2016-01-04 10:48:17.629000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_132,A_Create Application,Application,187,start,2016-01-04 10:48:33.577298,Remaining debt home,New credit,21,0.0,0 days,,,,,,,,
,User_134,A_Create Application,Application,190,start,2016-01-04 10:50:24.048147,Existing loan takeover,New credit,22,1.739777120622453e+31,0 days,,,,,,,,
,User_123,A_Create Application,Application,173,complete,2016-01-04 10:50:38.690871,Caravan / Camper,Limit raise,19,2.800546173458388e+53,0 days,,,,,,,,
,User_123,A_Submitted,Application,193,suspend,2016-01-04 10:50:38.690871,Caravan / Camper,Limit raise,19,2.800546173458388e+53,0 days,,,,,,,,
,User_126,A_Create Application,Application,180,complete,2016-01-04 10:51:53.552829,Existing loan takeover,New credit,20,0.0,0 days,,,,,,,,
,User_137,A_Concept,Application,194,start,2016-01-04 10:51:53.552829,Existing loan takeover,New credit,20,0.0,0 days,,,,,,,,
,User_12,W_Complete application,Application,163,complete,2016-01-04 10:53:00.369340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_138,O_Sent (mail and online),Application,196,start,2016-01-04 10:53:00.369340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_112,A_Create Application,Application,148,complete,2016-01-04 10:53:17.087733,Unknown,New credit,16,-0.0,0 days,,,,,,,,
,User_14,W_Handle leads,Application,198,start,2016-01-04 10:53:17.087733,Unknown,New credit,16,-0.0,0 days,,,,,,,,
,User_143,A_Create Application,Application,200,start,2016-01-04 10:54:26.171466,Car,New credit,23,182.9,0 days,,,,,,,,
,User_113,A_Create Application,Application,151,complete,2016-01-04 10:54:50.417453,"Other, see explanation",New credit,17,0.0,0 days,,,,,,,,
,User_144,A_Concept,Application,203,start,2016-01-04 10:54:50.417453,"Other, see explanation",New credit,17,0.0,0 days,,,,,,,,
,User_124,O_Sent (mail and online),Application,175,complete,2016-01-04 10:55:06.049364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_15,O_Sent (mail and online),Application,205,start,2016-01-04 10:55:06.049364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_134,A_Create Application,Application,192,complete,2016-01-04 10:55:17.921147,Existing loan takeover,New credit,22,1.739777120622453e+31,0 days,,,,,,,,
,User_134,A_Submitted,Application,207,suspend,2016-01-04 10:55:17.921147,Existing loan takeover,New credit,22,1.739777120622453e+31,0 days,,,,,,,,
,User_14,W_Handle leads,Application,199,complete,2016-01-04 10:55:22.087733,Unknown,New credit,16,-0.0,0 days,,,,,,,,
,User_16,A_Concept,Application,208,start,2016-01-04 10:55:22.087733,Unknown,New credit,16,-0.0,0 days,,,,,,,,
,User_18,A_Create Application,Application,210,start,2016-01-04 10:55:22.968649,Existing loan takeover,New credit,24,0.0,0 days,,,,,,,,
,User_118,O_Cancelled,Application,159,complete,2016-01-04 10:58:13.293491,Home improvement,New credit,1,0.0,0 days,,,,,,,,
,User_125,A_Accepted,Application,177,complete,2016-01-04 11:00:04.107340,Motorcycle,New credit,6,1.218755656696404e+29,0 days,,,,,,,,
,User_19,O_Create Offer,Application,213,start,2016-01-04 11:00:04.107340,Motorcycle,New credit,6,1.218755656696404e+29,0 days,,,,,,,,
,User_2,A_Create Application,Application,215,start,2016-01-04 11:00:41.502236,Existing loan takeover,Limit raise,25,0.0,0 days,,,,,,,,
,User_138,O_Sent (mail and online),Application,197,complete,2016-01-04 11:01:25.541340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_20,O_Sent (mail and online),Application,218,start,2016-01-04 11:01:25.541340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_20,O_Sent (mail and online),Application,219,complete,2016-01-04 11:01:49.949340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_21,A_Complete,Application,220,start,2016-01-04 11:01:49.949340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_115,O_Cancelled,Application,153,complete,2016-01-04 11:02:37.454742,Existing loan takeover,New credit,4,0.0,0 days,,,,,,,,
,User_132,A_Create Application,Application,189,complete,2016-01-04 11:03:01.988298,Remaining debt home,New credit,21,0.0,0 days,,,,,,,,
,User_22,A_Concept,Application,222,start,2016-01-04 11:03:01.988298,Remaining debt home,New credit,21,0.0,0 days,,,,,,,,
,User_2,A_Create Application,Application,217,complete,2016-01-04 11:03:16.919236,Existing loan takeover,Limit raise,25,0.0,0 days,,,,,,,,
,User_23,W_Handle leads,Application,224,start,2016-01-04 11:03:16.919236,Existing loan takeover,Limit raise,25,0.0,0 days,,,,,,,,
,User_24,A_Create Application,Application,226,start,2016-01-04 11:04:02.902737,Car,New credit,26,337121590563.7,0 days,,,,,,,,
,User_23,W_Handle leads,Application,225,complete,2016-01-04 11:05:29.919236,Existing loan takeover,Limit raise,25,0.0,0 days,,,,,,,,
,User_25,A_Concept,Application,229,start,2016-01-04 11:05:29.919236,Existing loan takeover,Limit raise,25,0.0,0 days,,,,,,,,
,User_121,O_Sent (mail and online),Application,167,complete,2016-01-04 11:07:15.859340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_26,O_Sent (mail and online),Application,231,start,2016-01-04 11:07:15.859340,Home improvement,New credit,5,0.0,0 days,,,,,,,,
,User_137,A_Concept,Application,195,complete,2016-01-04 11:09:01.063829,Existing loan takeover,New credit,20,0.0,0 days,,,,,,,,
,User_27,A_Accepted,Application,233,start,2016-01-04 11:09:01.063829,Existing loan takeover,New credit,20,0.0,0 days,,,,,,,,
,User_22,A_Concept,Application,223,complete,2016-01-04 11:09:58.026298,Remaining debt home,New credit,21,0.0,0 days,,,,,,,,
,User_28,A_Accepted,Application,235,start,2016-01-04 11:09:58.026298,Remaining debt home,New credit,21,0.0,0 days,,,,,,,,
,User_122,A_Create Application,Application,170,complete,2016-01-04 11:11:03.787715,Existing loan takeover,Limit raise,18,8.319145221434221e+63,0 days,,,,,,,,
,User_29,A_Concept,Application,237,start,2016-01-04 11:11:03.787715,Existing loan takeover,Limit raise,18,8.319145221434221e+63,0 days,,,,,,,,
,User_3,A_Create Application,Application,239,start,2016-01-04 11:11:29.567187,Existing loan takeover,New credit,27,0.0,0 days,,,,,,,,
,User_21,A_Complete,Application,221,complete,2016-01-04 11:11:47.460340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_30,O_Returned,Application,242,start,2016-01-04 11:11:47.460340,Car,New credit,2,0.0,0 days,,,,,,,,
,User_131,O_Created,Application,186,complete,2016-01-04 11:12:01.900000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_31,O_Sent (mail and online),Application,244,start,2016-01-04 11:12:01.900000,"Other, see explanation",New credit,0,0.0,0 days,,,,,,,,
,User_25,A_Concept,Application,230,complete,2016-01-04 11:15:38.138236,Existing loan takeover,Limit raise,25,0.0,0 days,,,,,,,,
,User_32,A_Accepted,Application,246,start,2016-01-04 11:15:38.138236,Existing loan takeover,Limit raise,25,0.0,0 days,,,,,,,,
,User_33,A_Create Application,Application,248,start,2016-01-04 11:16:18.801260,Existing loan takeover,New credit,28,0.0,0 days,,,,,,,,
,User_15,O_Sent (mail and online),Application,206,complete,2016-01-04 11:16:28.361364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_34,O_Sent (mail and online),Application,251,start,2016-01-04 11:16:28.361364,Home improvement,New credit,11,3.551408186448804e+32,0 days,,,,,,,,
,User_32,A_Accepted,Application,247,complete,2016-01-04 11:16:34.570236,Existing loan takeover,Limit raise,25,0.0,0 days,,,,,,,,
